Datum,Anzahl_Messwerte,Windgeschwindigkeit,Windrichtung,Strahlung,Luftdruck,Temp_2m,Temp_5cm,Bodentemp_-10cm,Luftfeuchte,Niederschlagsmenge
2019-01-01,720,9.4,275.4,8.1,1020,4.4,3.6,4.2,94,6
2018-12-31,685,4.3,294.5,18.7,1029,4.4,4.1,4,98,0.4
2018-12-30,720,8.4,292.2,11.3,1023,3.8,3.1,3.2,94,4
2018-12-29,720,6.2,259.4,9.6,1026,2.5,2.1,2.9,99,1.9
2018-12-28,719,5.2,270.1,8.4,1025,2.4,1.8,2.4,95,0.9
2018-12-27,720,4.9,262.8,30.2,1025,4.6,4,3.5,94,0
2018-12-26,720,6.8,270.2,8.3,1028,2,1.4,1.8,94,0.2
2018-12-25,720,7.4,277.7,9.2,1029,1,0.3,1,96,1.1
2018-12-24,720,5.5,264.3,8.2,1021,0.3,-0.1,2.1,96,9.2
2018-12-23,720,5.6,270.5,21.7,1016,5,4.2,4.5,92,7.2
2018-12-22,720,7.9,273.9,10.2,1008,6.5,5.4,5,91,12.4
2018-12-21,720,7.9,223.7,9.6,1008,5.9,4.5,3.2,88,12.7
2018-12-20,720,5.2,207,22,1015,2.6,1.7,1,94,4.9
2018-12-19,720,6.8,180.4,21.1,1016,1.2,0.4,0.4,85,0.6
2018-12-18,720,4.5,214.5,25.9,1024,2.5,1.5,0.4,90,0
2018-12-17,720,4.2,233.5,40.7,1019,1.4,0.9,0.3,91,0
2018-12-16,720,3.6,165.6,32.1,1014,-2.6,-3,0.4,84,0
2018-12-15,720,2.5,63.9,9.1,1024,-2.4,-2.5,0.5,94,0
2018-12-14,720,2.5,106.3,18,1022,-2,-2.4,0.6,88,0
2018-12-13,720,2.1,98.4,25.9,1020,-1.9,-1.8,0.9,96,0
2018-12-12,719,3.5,172.1,17.6,1021,0,-0.2,0.9,100,2.5
2018-12-11,720,7.5,291.7,4.8,1013,0.7,0.1,1.1,99,13.9
2018-12-10,720,9.4,278.9,17.5,1010,2,1.2,2.5,90,3.3
2018-12-09,720,9.5,258.3,14.3,996,5.6,4.5,4.5,87,6.4
2018-12-08,720,10.1,248.4,35.5,1003,5.6,4.7,4.4,78,2.3
2018-12-07,720,8.6,244.4,16.1,1008,9.9,8.7,6.9,85,2.1
2018-12-06,720,6.5,208.3,14.7,1017,5.3,4.5,2.5,75,0.1
2018-12-05,720,4.4,199.7,56.8,1025,2.1,1.3,1.3,75,0
2018-12-04,720,6.5,284.2,25.1,1014,5.1,4,5,89,2.9
2018-12-03,720,6.1,229.1,33.8,1002,10.2,8.9,7.1,89,3.5
2018-12-02,720,7.8,202.1,21.5,1005,5.4,4.5,2.8,90,4.7
2018-12-01,720,4.5,223.2,40.4,1014,3.7,2.6,0.3,92,2.2
2018-11-30,720,6.3,179.8,10.2,1014,-0.9,-1.2,-0.3,80,6.7
2018-11-29,720,8.8,174.9,57.3,1020,0.2,-0.3,-0.6,52,0
2018-11-28,715,4.4,159.6,63.1,1025,-2.4,-2.9,-0.5,80,0
2018-11-27,718,3.1,67.3,16.6,1018,-2.2,-2.3,1.3,92,0
2018-11-26,719,5.7,57.7,4.1,1009,2,1.6,3.1,99,0
2018-11-25,720,2.7,136.2,36.1,1010,4.4,3.9,3.7,86,0
2018-11-24,720,2.8,194.9,15.9,1012,4.7,3.9,3.2,90,0
2018-11-23,720,3.3,171,54,1019,2.5,2.3,2.6,92,0
2018-11-22,720,2.3,105.1,12.6,1021,0.8,0.6,1.8,100,0
2018-11-21,720,3.4,82.1,8.9,1017,-0.3,-0.5,0.8,99,0
2018-11-20,720,6,89.1,14.6,1013,-0.5,-0.8,0.5,93,0
2018-11-19,720,5.7,98.9,11.6,1018,-0.3,-0.6,0.7,95,0.5
2018-11-18,719,2,113.4,61.3,1027,-1.9,-1.8,0.2,84,0
2018-11-17,720,3.2,97,77.3,1033,1.3,1,1.7,81,0
2018-11-16,720,3.4,130.6,77.2,1032,4.3,3.4,3,75,0
2018-11-15,720,3.8,162.2,58.4,1028,6.3,5.3,4.9,77,0
2018-11-14,720,3.6,244.2,69.6,1030,6.9,6,6.2,85,0
2018-11-13,720,5.2,235.5,13.2,1023,10.1,8.9,8.4,84,2
2018-11-12,720,5.8,184.8,63.9,1018,12,11.2,8.6,69,0
2018-11-11,720,5.2,194.4,52,1013,9.5,8.9,7.5,82,0
2018-11-10,720,5.9,177.3,81.7,1011,8.2,7.8,7.3,87,0
2018-11-09,715,3.1,155.8,16.2,1017,8.2,7.6,8.4,94,0.2
2018-11-08,720,3.1,209.2,52.4,1020,10.3,9.7,9,85,0
2018-11-07,720,4.6,182.4,81,1012,10.5,10.1,9.2,85,0
2018-11-06,720,6.1,170.7,89.7,1010,12.5,12,9.9,78,0
2018-11-05,720,4.9,161.8,49.8,1012,12.2,11.2,9.4,79,0
2018-11-04,719,2,101,28.4,1019,9.9,9.7,9.7,94,0
2018-11-03,720,2.2,129.2,38,1027,7.7,7.8,8.6,93,0
2018-11-02,720,3,236.7,59.2,1022,9.9,9,7.8,73,0
2018-11-01,720,4.5,181.2,45.8,1013,10.2,9,6.9,72,0
2018-10-31,720,4.7,175.1,102.1,1016,9.1,8.5,6.5,59,0
2018-10-30,718,8,189.7,90.2,996,12.6,11.8,8.9,67,0
2018-10-29,498,5.2,81.2,28.5,1000,3.7,3.6,5.3,100,0.6
2018-10-28,346,3.8,50.5,17.8,1011,2.5,2.5,5.3,94,1.1
2018-10-27,720,4.7,248.5,36.4,1006,6.1,5.7,7.2,78,0
2018-10-26,720,4.7,244,57.4,1008,8.7,8.4,9.3,84,0.9
2018-10-25,720,8.6,281.6,29.9,1014,9.9,9.3,9.7,89,2.9
2018-10-24,720,8.6,299.3,46.1,1014,8.1,7.9,9.1,90,22.7
2018-10-23,720,9.3,264.9,28.1,1018,6.7,6,7.5,91,5.2
2018-10-22,720,4.2,263,57.1,1027,7.5,7.4,8.6,85,1.3
2018-10-21,719,2.5,222.4,83.7,1028,8.5,8.9,10.7,79,0.1
2018-10-20,719,2,211.2,79.1,1028,8.8,9.6,11.8,86,0
2018-10-19,720,1.6,163.8,24.1,1024,10.1,10.4,13.1,100,1.5
2018-10-18,720,3,268.2,99.8,1021,12.1,12.8,13.6,83,0.3
2018-10-17,720,2.8,198.4,117.3,1019,14.2,14.4,14.1,67,0
2018-10-16,719,3.1,214.7,109.3,1018,15.1,15.4,15.3,59,0
2018-10-15,720,6.4,172,103.4,1016,16.2,15.9,14.8,43,0
2018-10-14,720,6.6,163.6,139.1,1016,17.1,16.9,15.1,50,0
2018-10-13,719,4.4,164.5,140.3,1024,17.7,17.6,15.8,55,0
2018-10-12,720,4.5,202.3,134,1023,18.1,18.5,16,56,0
2018-10-11,720,6.7,161.1,149,1018,18.1,17.8,15.2,50,0
2018-10-10,719,5.1,146.2,145.3,1022,16.9,16.7,14.4,67,0
2018-10-09,719,2.7,183.5,120.4,1023,14.9,15.2,13.7,77,0
2018-10-08,720,2.3,145,91.2,1022,10.5,10.8,12,84,0
2018-10-07,720,3.9,192.2,43.1,1016,12.4,12.2,13,79,0
2018-10-06,720,4.9,192.2,130.6,1013,16.1,16.3,14,60,0
2018-10-05,720,4.3,179.5,162.1,1022,13.6,14,12.2,61,0
2018-10-04,720,3.2,243.6,125.5,1026,10.6,11.2,11.3,71,0
2018-10-03,719,8.3,283.9,74.8,1020,9.7,9.4,9.6,70,0.1
2018-10-02,720,7.5,263.7,81.2,1016,6.7,6.8,9.4,83,0.9
2018-10-01,720,4.6,268,79.2,1013,8.5,8.6,10.2,75,0.1
2018-09-30,720,4.3,182.8,180.8,1018,11.2,11.7,10.4,50,0
2018-09-29,720,2.5,198.9,155.3,1027,7.7,8.2,10.1,69,0.1
2018-09-28,719,4,280.3,64,1022,11.2,10.7,11.8,71,1.3
2018-09-27,711,4.1,241.2,122.8,1027,15.9,16.2,13.9,52,0
2018-09-26,720,4.5,223.4,168.9,1034,10.3,11.1,10.5,52,0
2018-09-25,716,4.5,280.2,144.8,1036,7.1,8.1,10.4,74,0
2018-09-24,720,8.4,286.2,114.1,1025,7.3,7.5,11.5,86,2.5
2018-09-23,720,4.8,223.1,41.9,1011,10.3,10.1,13.7,90,24.3
2018-09-22,720,6.5,257.5,144.4,1019,12.4,13.1,15.7,61,0.1
2018-09-21,720,6,222.8,144.3,1012,20,20.2,21.4,60,2.2
2018-09-20,720,4,219.1,170,1019,23.6,24.4,23.1,51,0
2018-09-19,715,3.6,238.4,177.7,1019,22.4,23.5,22.8,51,0
2018-09-18,720,3.8,203.1,199.5,1017,22.2,23.4,21.9,49,0
2018-09-17,715,3.7,198,190.5,1021,19.5,20.7,19.4,50,0
2018-09-16,720,3.1,183.6,193.6,1024,16.1,17,17.3,56,0
2018-09-15,720,3.8,266.6,139.2,1023,15.1,15.7,16.9,67,0
2018-09-14,720,1.9,205.4,56.5,1020,13.7,14,17.1,94,0.5
2018-09-13,717,2.2,129,50,1020,13.8,14,18.5,94,2.1
2018-09-12,719,4.5,243.8,223.1,1021,22.1,23,22.3,47,0
2018-09-11,717,4.2,253.4,184.8,1023,20.3,21.1,21,51,0
2018-09-10,718,3.4,236.6,181.4,1022,19.5,20.4,19.5,50,0
2018-09-09,720,3.4,239,170.8,1022,17.6,18.6,18.3,53,0
2018-09-08,720,3.3,228,195.9,1020,15.5,16.8,18.1,68,0
2018-09-07,719,3,249.2,88.2,1013,17.3,17.2,18.8,79,3.3
2018-09-06,720,3.2,146.6,163.8,1013,19.8,20.5,19.7,60,0
2018-09-05,720,2.2,133.8,223.7,1018,18.9,20.3,20.3,67,0
2018-09-04,715,2.1,162,210.5,1016,18.9,19.7,19.9,76,0
2018-09-03,717,2,113.3,84.8,1017,17.5,17.6,18.2,88,0
2018-09-02,719,3.8,63.4,26.9,1023,13.6,13.5,15.5,99,3.2
2018-09-01,720,3.4,117,61.8,1024,13.1,13.1,15.8,78,0.7
2018-08-31,720,3,286.1,182.7,1021,14.3,15.9,18.4,75,0.3
2018-08-30,718,4.8,259,36,1016,16.3,15.8,18.7,85,16.7
2018-08-29,720,4.3,166.6,240.9,1016,20.6,21.7,22,50,0
2018-08-28,720,2.6,210.8,137.4,1020,17.3,18.6,20.6,64,0
2018-08-27,718,5.1,217.5,184,1015,17.2,18,18.7,50,0
2018-08-26,720,3.6,260.1,177.5,1016,13.2,14.6,17.4,61,0
2018-08-25,720,4.2,238.2,106.3,1011,14.1,14.4,17.9,75,0.4
2018-08-24,720,4.6,264.5,124.1,1010,19.5,20.1,21.7,69,0.8
2018-08-23,720,3.3,210.5,200.3,1013,24.4,25.5,25.3,51,4.2
2018-08-22,720,2.5,157.2,221.2,1019,22.5,24.2,24.7,55,0
2018-08-21,720,1.9,147.6,96,1021,18.9,19.2,23.2,76,0.8
2018-08-20,720,3.9,281.6,230,1019,22.1,24.1,24.9,58,0
2018-08-19,720,2.5,193,231.7,1021,23.5,25.4,24.5,61,0
2018-08-18,720,1.9,203.9,152.4,1021,19.9,21.2,24.2,79,1.7
2018-08-17,720,3.7,217.5,229.5,1016,25.2,27.3,27.4,43,5.9
2018-08-16,718,3.3,173.8,269.2,1018,22.2,24.4,26.3,51,0
2018-08-15,720,3.3,289.5,209.8,1019,19.5,21.6,25.1,62,0
2018-08-14,719,5.4,263.8,197.2,1013,19.5,21.2,24.9,67,0.1
2018-08-13,720,4.5,233.8,218.2,1010,23.4,24.8,26.4,45,0.8
2018-08-12,720,3,200.7,280.1,1018,20.2,22.5,25.5,40,0
2018-08-11,720,4.9,255.7,224.5,1021,19,20.6,25.1,49,0
2018-08-10,716,4.2,243.1,115.5,1021,19.8,20.9,26.1,58,0
2018-08-09,720,3.6,184.7,246,1014,27.2,28.8,29.6,49,0
2018-08-08,720,4.1,203.1,194.6,1013,26.5,27.7,29,45,0.1
2018-08-07,720,4.8,173.2,290,1014,27.3,29.2,29.5,31,0
2018-08-06,720,2.9,144.3,315.8,1019,22,24.9,27.8,47,0
2018-08-05,720,3.4,255.7,207,1020,21.3,23,27.6,69,1.6
2018-08-04,720,2.8,176.1,208,1018,26.3,27.8,30.1,55,0
2018-08-03,717,2.5,81,254.1,1022,25.8,28,31.3,63,0
2018-08-02,720,3.1,168.9,261.8,1022,25.6,28.3,31.6,62,0
2018-08-01,719,3.4,212.8,297.6,1020,27.4,30.3,31.6,51,0
2018-07-31,720,3.2,137.7,240.3,1018,29,30.6,30.5,38,0
2018-07-30,713,2.7,147.3,268.2,1017,27.6,30.2,30.4,46,0
2018-07-29,720,2.7,140.9,286.2,1016,23.5,26.2,28.1,57,0
2018-07-28,719,3.1,195.2,202.6,1011,23.3,24.8,25.9,62,0
2018-07-27,719,2.7,106.3,212.5,1015,23.2,24.6,27.1,61,2.1
2018-07-26,719,3.2,120.4,316.1,1017,24.7,27.2,29.5,51,0
2018-07-25,720,3.2,118.3,310.6,1016,24.5,27.1,29.2,54,0
2018-07-24,719,2.4,133.1,327.6,1016,23.5,26.3,28.2,52,0.1
2018-07-23,720,3.3,245.1,277.8,1017,22.6,25.1,27.2,58,0
2018-07-22,720,3.7,280.9,204.3,1014,21.4,23.8,26,66,0
2018-07-21,720,3.9,191.1,173.7,1012,22.1,23,25,53,0
2018-07-20,641,2.7,125.5,289.7,1015,21.6,24,27.2,52,0
2018-07-19,720,3.9,234.8,303.5,1017,20.1,23.1,26.4,62,0
2018-07-18,720,5.4,299.5,281.1,1015,20.8,23.2,26.5,59,0
2018-07-17,720,4.5,244,302.3,1013,22.5,25.2,26.4,53,0
2018-07-16,718,2.5,160.1,313.2,1014,21.7,24.4,25.4,51,0
2018-07-15,720,2.7,110.3,326.3,1017,20.1,22.8,23.4,62,0
2018-07-14,720,3.4,248.6,328.2,1019,20,22.7,22.7,62,0
2018-07-13,720,4.5,288.6,303.6,1018,20.1,22,21.3,65,0
2018-07-12,719,4.7,265.6,68.9,1015,14.3,14.1,16.6,92,12
2018-07-11,715,2.2,234.9,154.5,1015,14,15,18.6,83,3.2
2018-07-10,720,2.3,109,76.6,1016,13.3,13.8,20.4,89,13.8
2018-07-09,720,4.4,288.1,320,1019,19.8,23,26.8,59,0
2018-07-08,720,3.8,287.3,268.4,1021,18.4,21,25.3,61,0.3
2018-07-07,720,5.1,294,344.8,1021,17.9,21,24.9,47,0
2018-07-06,720,4.3,301.6,168.6,1017,18,20,25.3,70,0
2018-07-05,719,4.4,251.3,287.4,1012,23.7,26.4,28,46,0
2018-07-04,719,3.1,238,350.1,1015,23.4,26.5,26.7,34,0
2018-07-03,719,3.1,247.8,367.4,1017,19.4,22.7,24.8,40,0
2018-07-02,720,2.1,122.2,362.2,1018,16.2,19,22.8,47,0
2018-07-01,720,3.3,79.4,294.4,1020,14.5,16.3,21.3,50,0
2018-06-30,720,5.3,52.5,374.8,1018,16.1,19,23.4,55,0
2018-06-29,720,3.8,208.5,341,1016,21.5,24.3,23.3,58,0
2018-06-28,719,4.3,71.6,140.4,1020,17.3,17.2,18.9,75,1.7
2018-06-27,720,4.3,77.7,243.4,1023,16.9,18.2,19.4,64,0
2018-06-26,719,3.5,267.4,234.9,1023,16.6,18.7,19.8,72,0
2018-06-25,720,3.1,283.8,204.6,1021,14.3,15.9,18.5,81,2.5
2018-06-24,720,5,289.8,122.2,1020,11.3,12.2,15.7,88,0.9
2018-06-23,720,6.7,277.2,101.5,1021,10,10.4,14.8,90,2.9
2018-06-22,720,5.9,267,165.8,1019,9.9,10.6,17,82,4.5
2018-06-21,719,5.8,265.6,247,1015,19,20.4,24.4,62,1.1
2018-06-20,720,2.4,198.8,261.3,1022,22.4,24.7,26.2,62,0
2018-06-19,720,3.7,265.9,175.8,1023,19.2,20.6,23.3,68,0
2018-06-18,720,2.9,275.4,227.1,1021,18.1,20.1,23.1,65,0
2018-06-17,720,3.2,245,209.2,1017,19.7,21.4,23.6,64,0.8
2018-06-16,720,1.9,145.7,154.5,1017,19.9,21.5,23.3,60,0
2018-06-15,720,2.9,187.4,274.1,1017,17.4,20,22.4,66,0
2018-06-14,720,2.5,255.7,208.1,1016,14.9,17,20.4,69,0
2018-06-13,720,3.9,299.1,108.8,1012,13.1,14.7,19.3,80,0
2018-06-12,719,2.9,292.6,193.1,1010,16.3,18.4,22.6,79,3.1
2018-06-11,720,2.3,196.7,153.1,1011,18.8,20.3,23.3,85,0.1
2018-06-10,720,3.3,234.3,204.3,1011,20.8,22.7,25.2,77,2.5
2018-06-09,720,2.6,149.1,167.4,1012,21.8,22.7,24.9,72,0.3
2018-06-08,720,2.9,153.9,276.4,1014,23.4,25.6,26.7,54,0
2018-06-07,720,3.4,140,300.8,1016,21.9,23.9,25.1,50,0
2018-06-06,719,4.1,93.5,323.8,1016,18.8,21.1,23.3,66,0
2018-06-05,720,2.3,237.7,115.9,1013,16.3,17.3,21.1,86,0
2018-06-04,719,2.1,207.1,303.5,1013,20.4,23.2,24,70,0
2018-06-03,720,3,223.1,233.1,1018,19.3,21.8,22.8,79,0
2018-06-02,719,4.4,266.6,151.4,1018,18.1,18.9,20.9,82,0
2018-06-01,720,3.5,212.9,206.1,1016,20.5,22.1,23.6,76,7.1
2018-05-31,720,2.5,145.5,277.5,1015,23.1,24.9,24,64,0
2018-05-30,720,2.5,154.6,187.8,1016,20.9,21.9,24,76,5.1
2018-05-29,720,4.5,141.4,291.3,1016,23.9,25.2,25,56,0
2018-05-28,720,4,136.7,286.6,1020,23.3,24.6,24.7,57,1.8
2018-05-27,719,2.8,135.3,162.8,1021,20.4,21.2,22.8,61,0
2018-05-26,719,2.6,119,287.9,1022,20.4,22.6,23.5,57,0
2018-05-25,719,3.2,104.4,302.1,1020,19.5,21.4,22.8,57,0
2018-05-24,720,4.2,95.3,217.3,1021,18.7,19.7,20.3,66,0.1
2018-05-23,720,3.8,90.2,156.9,1019,17.5,18,19.7,74,2.8
2018-05-22,720,3.3,118.1,321.7,1015,18.3,20.6,21.6,51,0
2018-05-21,720,4.8,109,340.4,1019,16.4,18.1,19.5,55,0
2018-05-20,719,4.3,112.7,347.3,1023,15.5,17.3,17.8,59,0
2018-05-19,720,2,110.4,158,1021,12.2,13.2,15.6,81,0
2018-05-18,720,3.5,273.1,157.7,1019,10.5,12.3,15.3,83,0
2018-05-17,720,5.2,284.5,79,1014,11.8,12.4,15.2,91,0.1
2018-05-16,720,3.4,257.2,94,1012,11.7,12.5,16.4,95,7.1
2018-05-15,720,2.6,141.7,180.4,1013,12.6,13.7,18.7,78,4.5
2018-05-14,720,6,89.3,329.8,1012,17.9,19.9,22.6,48,0
2018-05-13,720,5,111.2,318.5,1012,19.7,21.6,23,54,0
2018-05-12,720,3.6,111.6,240,1016,17.5,19.4,21,75,0
2018-05-11,720,3.2,192,184.7,1019,13.9,16.1,20.3,82,0
2018-05-10,720,4,199,233,1010,17.8,19.1,21.1,69,0
2018-05-09,720,3.6,121.6,269.2,1009,18.2,19.6,21.4,64,0
2018-05-08,720,4.3,107.3,323.5,1015,17.9,19.4,20.4,50,0
2018-05-07,715,4.2,106.9,330.7,1021,15.9,17.6,18.8,55,0
2018-05-06,720,4.4,82.7,324.8,1025,13.7,15.4,17,54,0
2018-05-05,720,4.2,56.3,316.2,1025,12.3,14.5,16.2,62,0
2018-05-04,719,4.5,51.3,297.7,1022,11.8,14.4,16.6,59,0
2018-05-03,720,3.3,212.2,141.6,1014,12.6,14,16.5,81,6.9
2018-05-02,720,3,100.5,183.8,1013,11.4,12.9,15.9,71,7.8
2018-05-01,720,4.3,237.5,217.3,1011,12.1,13.3,16.6,59,0.5
2018-04-30,715,5.9,216.2,254.4,1003,16.9,17.9,18.7,52,0
2018-04-29,720,2.9,121.3,274.9,1009,17.6,19.3,19.1,67,0
2018-04-28,720,3.9,229.5,251.3,1012,16.2,17.7,16.5,54,0
2018-04-27,720,3.4,170.2,241.7,1014,10.8,12,13.1,60,0
2018-04-26,720,6,258.9,236.5,1014,9.1,9.9,13.5,76,2.8
2018-04-25,720,6.4,253,172.1,1010,13.7,14.1,14.6,70,1.4
2018-04-24,719,4.2,241.3,197.6,1015,13.6,14,15.4,71,0
2018-04-23,719,4.2,256.3,140.2,1013,16.2,16.2,17.6,75,5.4
2018-04-22,720,2.8,179.7,271.5,1016,18,20.5,19.9,58,0
2018-04-21,719,3.2,184.8,265.2,1020,18.8,21.1,19.4,57,0
2018-04-20,710,4.4,176.3,263.8,1025,19.8,20.5,17.8,56,0
2018-04-19,720,3.5,115.9,270.5,1031,17.2,18.7,16.6,59,0
2018-04-18,720,2.8,141.1,277.8,1032,15.4,17.6,15.6,59,0
2018-04-17,720,2.8,221.1,159.6,1026,12,13.4,13.9,87,0.1
2018-04-16,720,3.3,275.4,25.2,1014,11.2,10.9,12.6,96,20.4
2018-04-15,720,2.5,150,186.4,1014,15.1,15.5,14.2,59,0
2018-04-14,719,5.3,229.1,216.9,1018,13.2,13.7,13.6,67,4.6
2018-04-13,719,4.3,171.3,107.6,1006,14.3,14,13.4,70,16
2018-04-12,720,5.6,131.1,190.4,1004,16.7,16.9,13.9,56,0
2018-04-11,718,3.4,107.6,127.8,1007,13.7,13.8,12.7,67,0
2018-04-10,720,4.8,141.5,254,1004,16.1,16.2,13.4,50,0
2018-04-09,719,3.3,144.3,245.3,1006,14.3,15.5,12.4,57,0
2018-04-08,720,5.1,162.8,240,1011,10.7,11.7,10.6,68,0
2018-04-07,720,5.2,147,260.8,1017,12.4,13,9.2,41,0
2018-04-06,720,3.4,184.7,259.1,1023,5.8,8,8.5,57,0
2018-04-05,720,7.1,253.6,119.5,1010,8.9,8.9,9.1,72,0.8
2018-04-04,720,4.7,210.1,189.5,1004,15.6,16.1,11.5,50,0.2
2018-04-03,719,5.1,212.3,212.3,1005,13.7,14,9.6,53,1.1
2018-04-02,720,4.6,241.7,155.1,1009,5.6,6.2,5,66,0
2018-04-01,720,7.3,291.9,61.6,1003,1.2,1.4,3.5,89,0
2018-03-31,720,4.2,221.5,42.6,997,4.9,4.7,5.3,92,0.6
2018-03-30,720,4.3,159.6,205.2,1005,6.4,7,5,65,0
2018-03-29,720,6.6,253.4,94.6,1003,4.7,4.5,4.9,75,0.3
2018-03-28,720,4.1,194.7,52.2,1003,5.1,4.6,4.6,86,2.1
2018-03-27,720,2.8,217.3,176.1,1013,3,4.3,5.4,80,0
2018-03-26,720,3.2,266.8,58.6,1011,3.5,3.3,3,84,1.6
2018-03-25,719,3.6,178.3,203.8,1006,3.4,4,2.3,72,0
2018-03-24,719,3.1,163.6,136.3,1004,2.9,2.8,0.3,76,0
2018-03-23,720,2.7,237.8,42.1,1006,1.2,0.8,0.3,97,0.2
2018-03-22,719,6.3,242.1,65.9,1014,0.1,-0.2,0.3,76,0.9
2018-03-21,720,3.3,267.4,212.3,1024,-1.9,-1,0.3,74,0
2018-03-20,720,4.4,256.8,122.1,1013,-3.4,-3.4,0.3,75,0.6
2018-03-19,720,4.2,85.2,205.9,1010,-5.2,-4.6,0.3,57,0
2018-03-18,720,9.5,81.5,153.4,1010,-6.3,-5.4,0.3,64,0
2018-03-17,719,9.1,72.2,55.4,1006,-6.2,-4.4,0.4,88,0.2
2018-03-16,603,5.3,76.3,25.3,1002,-0.2,-0.5,1,96,7.5
2018-03-15,720,4.9,122.2,143.3,1005,3.8,4,2.5,78,0
2018-03-14,720,3.3,249.4,33.2,1010,1.7,1.4,2.5,95,2.4
2018-03-13,720,7.6,250.8,55.2,1000,7.4,6.7,4.5,81,1.5
2018-03-12,717,6.1,245.8,27.3,992,7.9,6.9,4.6,93,14.3
2018-03-11,718,4.9,176.1,143.2,999,10.6,10.3,5.4,77,0
2018-03-10,717,4,199,94.7,1005,9.1,8.6,3.6,77,0
2018-03-09,720,5.9,240,170,1007,4.3,4.5,1.2,72,0.1
2018-03-08,720,6.9,235.4,113,1002,5.1,4.6,0.3,70,0
2018-03-07,720,4.7,249.6,62.8,993,2.4,1.8,0,91,1.4
2018-03-06,720,2.2,137.9,38.2,991,-0.2,-0.6,-0.3,92,4.2
2018-03-05,720,5.6,180.1,112.7,997,1.4,1.6,-0.4,71,0
2018-03-04,720,5.5,177.7,129.9,1001,-1.1,-0.8,-1.9,58,0
2018-03-03,719,3.5,105.8,87.6,1000,-6.8,-6.6,-3.2,64,0
2018-03-02,606,4.9,84.7,62,1001,-7.8,-7.7,-3.9,68,0
2018-03-01,719,5.2,94.3,156.5,1012,-8.9,-8.4,-4.6,65,0
2018-02-28,720,5.3,81,117.2,1020,-11.1,-10.5,-4.9,71,0
2018-02-27,719,5.1,60.3,149.5,1017,-11.3,-10.6,-4.7,69,0
2018-02-26,720,4.8,53.7,91.5,1023,-10.5,-10.3,-4.1,72,0
2018-02-25,720,5.1,62.9,149.4,1026,-8.6,-7.7,-3.3,62,0
2018-02-24,720,5.5,74,100.2,1025,-6.5,-6.3,-2.6,70,0
2018-02-23,719,5.2,67.6,140.4,1021,-5.8,-5.2,-2.1,75,0
2018-02-22,720,6,71.4,132.2,1021,-3.6,-3.2,-1.5,74,0
2018-02-21,720,3.8,58.9,95.8,1021,-3.3,-3.1,-0.8,83,0
2018-02-20,720,3.1,103.3,97.8,1016,-1.4,-1.5,-0.5,79,0
2018-02-19,720,2.9,164.1,100.1,1020,-0.9,-1,-0.1,73,0
2018-02-18,719,1.8,97.7,27.7,1026,0.1,-0.1,0.2,84,0
2018-02-17,720,2.8,124.3,61.7,1023,0.5,0.3,0.1,83,0
2018-02-16,720,4.8,259.2,113.4,1022,2.2,2.1,0.1,84,0.4
2018-02-15,720,6.1,180.3,64,1017,-1.3,-1.6,-0.7,74,0.2
2018-02-14,719,2.9,130,122.2,1018,-1.9,-1.5,-0.2,73,0
2018-02-13,720,3,201,107.6,1015,-0.6,-0.3,0.2,75,0
2018-02-12,720,5.1,258.5,62.6,1009,0.5,0.2,0.3,85,0
2018-02-11,720,4.8,217.9,57.7,1005,0.9,0.6,0.2,82,0.2
2018-02-10,720,2.4,222,26.7,1014,-0.9,-1.2,0.2,83,0
2018-02-09,720,2.3,185.9,91,1015,-2.1,-1.5,0.2,83,0
2018-02-08,720,1.4,205.1,30.1,1017,-4.3,-4.5,0.3,88,0
2018-02-07,720,2.6,112.4,91.2,1013,-2.7,-2.3,0.4,84,0
2018-02-06,720,3.1,154.5,100.5,1015,-4.7,-5.4,0.5,78,0
2018-02-05,716,2.6,92.2,44.1,1024,-3.9,-4.2,0.8,93,0
2018-02-04,720,2.4,149.7,20.5,1014,-2.1,-2.7,1.1,97,1.3
2018-02-03,720,3.3,276.3,26.7,1003,0.4,0,1.6,91,1
2018-02-02,719,5.7,232.8,76.8,1003,1.7,1.4,1.2,74,0
2018-02-01,719,5.2,248.8,40.4,1000,2.7,2.2,3.2,83,1.7
2018-01-31,720,6.4,212.8,28.6,1010,5.1,4.2,3,83,2.3
2018-01-30,720,6.9,268.3,58.8,1025,2.7,2.1,3,81,2.1
2018-01-29,720,9.9,258.3,55,1022,7.5,7.1,5.6,83,1.3
2018-01-28,720,8.5,249.5,21.4,1027,5.8,5.2,4,83,0
2018-01-27,720,2.1,220.6,16.3,1029,4.2,3.7,4.3,98,3.3
2018-01-26,720,3.6,245.7,21.9,1017,5.7,5.3,4.7,87,0.8
2018-01-25,720,6.6,214.4,32.1,1015,8.8,8.2,5.2,74,0
2018-01-24,720,6.6,214.4,56.2,1019,7.4,6.8,3.8,85,0.6
2018-01-23,720,5.3,252.4,17.3,1020,2.8,2,0.3,96,2.3
2018-01-22,720,5.9,193,26.5,1010,-1.1,-1.5,0.4,87,0.8
2018-01-21,720,2.3,213,25.2,1009,-0.9,-1.2,0.4,94,0
2018-01-20,715,4.6,219.1,45,1005,0.2,-0.4,0.4,85,0
2018-01-19,720,5.1,262.2,26.1,1005,0.8,0.3,0.3,88,0.9
